DT50,KOC,Freundlich,Rate,Scenario,Result
110,475,0.95,1865,2,1.242
110,475,0.95,1865,3,0.141
110,475,0.95,1865,4,1.06
110,475,0.95,1865,5,1.727
110,475,0.95,1865,6,0.923
110,475,0.95,1865,7,0.989
110,475,0.95,1865,8,0.0
110,475,0.95,1865,9,0.008
30,675,0.85,735,1,0.0
30,675,0.85,735,2,0.0
30,675,0.85,735,3,0.0
30,675,0.85,735,4,0.0
30,675,0.85,735,5,0.0
30,675,0.85,735,6,0.0
30,675,0.85,735,7,0.0
30,675,0.85,735,8,0.0
30,675,0.85,735,9,0.0
20,85,0.85,105,1,0.0
20,85,0.85,105,2,0.0
20,85,0.85,105,3,0.0
20,85,0.85,105,4,0.0
20,85,0.85,105,5,0.0
20,85,0.85,105,6,0.0
20,85,0.85,105,7,0.0
20,85,0.85,105,8,0.0
20,85,0.85,105,9,0.0
30,595,0.95,665,1,0.0
30,595,0.95,665,2,0.0
30,595,0.95,665,3,0.0
30,595,0.95,665,4,0.0
30,595,0.95,665,5,0.0
30,595,0.95,665,6,0.0
30,595,0.95,665,7,0.0
30,595,0.95,665,8,0.0
30,595,0.95,665,9,0.0
170,615,0.9,265,1,0.0
170,615,0.9,265,2,0.027000000000000003
170,615,0.9,265,3,0.0
170,615,0.9,265,4,0.018000000000000002
170,615,0.9,265,5,0.069
170,615,0.9,265,6,0.026
170,615,0.9,265,7,0.02
170,615,0.9,265,8,0.0
170,615,0.9,265,9,0.0
35,1975,0.8,1895,1,0.0
35,1975,0.8,1895,2,0.0
35,1975,0.8,1895,3,0.0
35,1975,0.8,1895,4,0.0
35,1975,0.8,1895,5,0.0
35,1975,0.8,1895,6,0.0
35,1975,0.8,1895,7,0.0
35,1975,0.8,1895,8,0.0
35,1975,0.8,1895,9,0.0
35,315,1.1,315,1,0.028
35,315,1.1,315,2,0.309
35,315,1.1,315,3,0.116
35,315,1.1,315,4,0.22
35,315,1.1,315,5,0.311
35,315,1.1,315,6,0.16699999999999998
35,315,1.1,315,7,0.248
35,315,1.1,315,8,0.002
35,315,1.1,315,9,0.011
90,1485,0.95,715,1,0.0
90,1485,0.95,715,2,0.0
90,1485,0.95,715,3,0.0
90,1485,0.95,715,4,0.0
90,1485,0.95,715,5,0.0
90,1485,0.95,715,6,0.0
90,1485,0.95,715,7,0.0
90,1485,0.95,715,8,0.0
90,1485,0.95,715,9,0.0
60,1235,1.1,1325,1,0.002
60,1235,1.1,1325,2,0.031
60,1235,1.1,1325,3,0.009000000000000001
60,1235,1.1,1325,4,0.034
60,1235,1.1,1325,5,0.049
60,1235,1.1,1325,6,0.028
60,1235,1.1,1325,7,0.024
60,1235,1.1,1325,8,0.0
60,1235,1.1,1325,9,0.0
175,1155,0.9,1885,1,0.0
175,1155,0.9,1885,2,0.002
175,1155,0.9,1885,3,0.0
175,1155,0.9,1885,4,0.001
175,1155,0.9,1885,5,0.01
175,1155,0.9,1885,6,0.003
175,1155,0.9,1885,7,0.001
175,1155,0.9,1885,8,0.0
175,1155,0.9,1885,9,0.0
40,1995,0.8,525,1,0.0
40,1995,0.8,525,2,0.0
40,1995,0.8,525,3,0.0
40,1995,0.8,525,4,0.0
40,1995,0.8,525,5,0.0
40,1995,0.8,525,6,0.0
40,1995,0.8,525,7,0.0
40,1995,0.8,525,8,0.0
40,1995,0.8,525,9,0.0
90,1565,0.95,1855,1,0.0
90,1565,0.95,1855,2,0.0
90,1565,0.95,1855,3,0.0
90,1565,0.95,1855,4,0.0
90,1565,0.95,1855,5,0.0
90,1565,0.95,1855,6,0.0
90,1565,0.95,1855,7,0.0
90,1565,0.95,1855,8,0.0
90,1565,0.95,1855,9,0.0
125,1045,1.05,235,1,0.006999999999999999
125,1045,1.05,235,2,0.097
125,1045,1.05,235,3,0.017
125,1045,1.05,235,4,0.092
125,1045,1.05,235,5,0.142
125,1045,1.05,235,6,0.086
125,1045,1.05,235,7,0.078
125,1045,1.05,235,8,0.0
125,1045,1.05,235,9,0.002
10,1145,0.85,1225,1,0.0
10,1145,0.85,1225,2,0.0
10,1145,0.85,1225,3,0.0
10,1145,0.85,1225,4,0.0
10,1145,0.85,1225,5,0.0
10,1145,0.85,1225,6,0.0
10,1145,0.85,1225,7,0.0
10,1145,0.85,1225,8,0.0
10,1145,0.85,1225,9,0.0
20,165,0.7,255,1,0.0
20,165,0.7,255,2,0.0
20,165,0.7,255,3,0.0
20,165,0.7,255,4,0.0
20,165,0.7,255,5,0.0
20,165,0.7,255,6,0.0
20,165,0.7,255,7,0.0
20,165,0.7,255,8,0.0
20,165,0.7,255,9,0.0
20,1435,1.0,545,1,0.0
20,1435,1.0,545,2,0.0
20,1435,1.0,545,3,0.0
20,1435,1.0,545,4,0.0
20,1435,1.0,545,5,0.0
20,1435,1.0,545,6,0.0
20,1435,1.0,545,7,0.0
20,1435,1.0,545,8,0.0
20,1435,1.0,545,9,0.0
160,425,1.0,965,1,1.745
160,425,1.0,965,2,7.945
160,425,1.0,965,3,2.665
160,425,1.0,965,4,6.565
160,425,1.0,965,5,8.531
160,425,1.0,965,6,6.255
160,425,1.0,965,7,5.925
160,425,1.0,965,8,0.026
160,425,1.0,965,9,0.7759999999999999
105,1985,0.7,445,1,0.0
105,1985,0.7,445,2,0.0
105,1985,0.7,445,3,0.0
105,1985,0.7,445,4,0.0
105,1985,0.7,445,5,0.0
105,1985,0.7,445,6,0.0
105,1985,0.7,445,7,0.0
105,1985,0.7,445,8,0.0
105,1985,0.7,445,9,0.0
135,975,0.8,1905,1,0.0
135,975,0.8,1905,2,0.0
135,975,0.8,1905,3,0.0
135,975,0.8,1905,4,0.0
135,975,0.8,1905,5,0.0
135,975,0.8,1905,6,0.0
135,975,0.8,1905,7,0.0
135,975,0.8,1905,8,0.0
135,975,0.8,1905,9,0.0
195,195,0.75,1445,1,4.226
195,195,0.75,1445,2,27.321
195,195,0.75,1445,3,3.777
195,195,0.75,1445,4,17.939
195,195,0.75,1445,5,24.12
195,195,0.75,1445,6,17.434
195,195,0.75,1445,7,14.964
195,195,0.75,1445,8,0.0
195,195,0.75,1445,9,0.944
80,1925,1.05,375,1,0.0
80,1925,1.05,375,2,0.001
80,1925,1.05,375,3,0.0
80,1925,1.05,375,4,0.001
80,1925,1.05,375,5,0.001
80,1925,1.05,375,6,0.001
80,1925,1.05,375,7,0.0
80,1925,1.05,375,8,0.0
80,1925,1.05,375,9,0.0
55,795,0.8,965,1,0.0
55,795,0.8,965,2,0.0
55,795,0.8,965,3,0.0
55,795,0.8,965,4,0.0
55,795,0.8,965,5,0.0
55,795,0.8,965,6,0.0
55,795,0.8,965,7,0.0
55,795,0.8,965,8,0.0
55,795,0.8,965,9,0.0
10,555,0.75,1325,1,0.0
10,555,0.75,1325,2,0.0
10,555,0.75,1325,3,0.0
10,555,0.75,1325,4,0.0
10,555,0.75,1325,5,0.0
10,555,0.75,1325,6,0.0
10,555,0.75,1325,7,0.0
10,555,0.75,1325,8,0.0
10,555,0.75,1325,9,0.0
30,925,0.75,1845,1,0.0
30,925,0.75,1845,2,0.0
30,925,0.75,1845,3,0.0
30,925,0.75,1845,4,0.0
30,925,0.75,1845,5,0.0
30,925,0.75,1845,6,0.0
30,925,0.75,1845,7,0.0
30,925,0.75,1845,8,0.0
30,925,0.75,1845,9,0.0
145,635,0.7,1475,1,0.0
145,635,0.7,1475,2,0.0
145,635,0.7,1475,3,0.0
145,635,0.7,1475,4,0.0
145,635,0.7,1475,5,0.0
145,635,0.7,1475,6,0.0
145,635,0.7,1475,7,0.0
145,635,0.7,1475,8,0.0
145,635,0.7,1475,9,0.0
150,705,0.85,1895,1,0.0
150,705,0.85,1895,2,0.004
150,705,0.85,1895,3,0.0
150,705,0.85,1895,4,0.001
150,705,0.85,1895,5,0.021
150,705,0.85,1895,6,0.004
150,705,0.85,1895,7,0.002
150,705,0.85,1895,8,0.0
150,705,0.85,1895,9,0.0
150,1755,1.0,215,1,0.0
150,1755,1.0,215,2,0.001
150,1755,1.0,215,3,0.0
150,1755,1.0,215,4,0.001
150,1755,1.0,215,5,0.004
150,1755,1.0,215,6,0.001
150,1755,1.0,215,7,0.001
150,1755,1.0,215,8,0.0
150,1755,1.0,215,9,0.0
145,1415,0.9,505,1,0.0
145,1415,0.9,505,2,0.0
145,1415,0.9,505,3,0.0
145,1415,0.9,505,4,0.0
145,1415,0.9,505,5,0.0
145,1415,0.9,505,6,0.0
145,1415,0.9,505,7,0.0
145,1415,0.9,505,8,0.0
145,1415,0.9,505,9,0.0
115,1875,1.05,1685,1,0.0
115,1875,1.05,1685,2,0.016
115,1875,1.05,1685,3,0.001
115,1875,1.05,1685,4,0.016
115,1875,1.05,1685,5,0.037000000000000005
115,1875,1.05,1685,6,0.017
115,1875,1.05,1685,7,0.012
115,1875,1.05,1685,8,0.0
115,1875,1.05,1685,9,0.0
155,355,0.95,305,1,0.28800000000000003
155,355,0.95,305,2,1.873
155,355,0.95,305,3,0.458
155,355,0.95,305,4,1.518
155,355,0.95,305,5,2.085
155,355,0.95,305,6,1.425
155,355,0.95,305,7,1.394
155,355,0.95,305,8,0.002
155,355,0.95,305,9,0.104
165,1955,1.0,225,1,0.0
165,1955,1.0,225,2,0.001
165,1955,1.0,225,3,0.0
165,1955,1.0,225,4,0.001
165,1955,1.0,225,5,0.003
165,1955,1.0,225,6,0.001
165,1955,1.0,225,7,0.001
165,1955,1.0,225,8,0.0
165,1955,1.0,225,9,0.0
155,55,0.8,1445,1,141.579
155,55,0.8,1445,2,194.679
155,55,0.8,1445,3,164.209
155,55,0.8,1445,4,152.97899999999996
155,55,0.8,1445,5,136.928
155,55,0.8,1445,6,132.843
155,55,0.8,1445,7,99.283
155,55,0.8,1445,8,50.413
155,55,0.8,1445,9,104.885
145,815,0.95,595,1,0.0
145,815,0.95,595,2,0.052000000000000005
145,815,0.95,595,3,0.0
145,815,0.95,595,4,0.044
145,815,0.95,595,5,0.116
145,815,0.95,595,6,0.05
145,815,0.95,595,7,0.04
145,815,0.95,595,8,0.0
145,815,0.95,595,9,0.0
140,765,0.95,885,1,0.001
140,765,0.95,885,2,0.108
140,765,0.95,885,3,0.001
140,765,0.95,885,4,0.091
140,765,0.95,885,5,0.224
140,765,0.95,885,6,0.099
140,765,0.95,885,7,0.085
140,765,0.95,885,8,0.0
140,765,0.95,885,9,0.0
155,225,0.95,1615,1,15.974
155,225,0.95,1615,2,41.62300000000001
155,225,0.95,1615,3,21.785
155,225,0.95,1615,4,32.472
155,225,0.95,1615,5,39.768
155,225,0.95,1615,6,30.428
155,225,0.95,1615,7,27.616
155,225,0.95,1615,8,0.5479999999999999
155,225,0.95,1615,9,8.147
120,1015,0.75,845,1,0.0
120,1015,0.75,845,2,0.0
120,1015,0.75,845,3,0.0
120,1015,0.75,845,4,0.0
120,1015,0.75,845,5,0.0
120,1015,0.75,845,6,0.0
120,1015,0.75,845,7,0.0
120,1015,0.75,845,8,0.0
120,1015,0.75,845,9,0.0
35,1015,0.75,725,1,0.0
35,1015,0.75,725,2,0.0
35,1015,0.75,725,3,0.0
35,1015,0.75,725,4,0.0
35,1015,0.75,725,5,0.0
35,1015,0.75,725,6,0.0
35,1015,0.75,725,7,0.0
35,1015,0.75,725,8,0.0
35,1015,0.75,725,9,0.0
5,1855,1.1,1425,1,0.0
5,1855,1.1,1425,2,0.0
5,1855,1.1,1425,3,0.0
5,1855,1.1,1425,4,0.0
5,1855,1.1,1425,5,0.0
5,1855,1.1,1425,6,0.0
5,1855,1.1,1425,7,0.0
5,1855,1.1,1425,8,0.0
5,1855,1.1,1425,9,0.0
45,675,1.05,1985,1,0.001
45,675,1.05,1985,2,0.036000000000000004
45,675,1.05,1985,3,0.008
45,675,1.05,1985,4,0.037000000000000005
45,675,1.05,1985,5,0.056
45,675,1.05,1985,6,0.028
45,675,1.05,1985,7,0.029
45,675,1.05,1985,8,0.0
45,675,1.05,1985,9,0.0
190,1155,1.05,115,1,0.015
190,1155,1.05,115,2,0.165
190,1155,1.05,115,3,0.02
190,1155,1.05,115,4,0.151
190,1155,1.05,115,5,0.243
190,1155,1.05,115,6,0.155
190,1155,1.05,115,7,0.145
190,1155,1.05,115,8,0.0
190,1155,1.05,115,9,0.005
100,85,0.7,1945,1,9.646
100,85,0.7,1945,2,50.402
100,85,0.7,1945,3,19.231
100,85,0.7,1945,4,33.12
100,85,0.7,1945,5,41.645
100,85,0.7,1945,6,26.017
100,85,0.7,1945,7,23.208
100,85,0.7,1945,8,0.001
100,85,0.7,1945,9,1.983
70,1515,0.85,265,1,0.0
70,1515,0.85,265,2,0.0
70,1515,0.85,265,3,0.0
70,1515,0.85,265,4,0.0
70,1515,0.85,265,5,0.0
70,1515,0.85,265,6,0.0
70,1515,0.85,265,7,0.0
70,1515,0.85,265,8,0.0
70,1515,0.85,265,9,0.0
70,125,0.85,1395,1,0.598
70,125,0.85,1395,2,8.825
70,125,0.85,1395,3,2.158
70,125,0.85,1395,4,5.433
70,125,0.85,1395,5,8.21
70,125,0.85,1395,6,4.231
70,125,0.85,1395,7,4.876
70,125,0.85,1395,8,0.0
70,125,0.85,1395,9,0.081
120,1785,1.1,1655,1,0.009000000000000001
120,1785,1.1,1655,2,0.128
120,1785,1.1,1655,3,0.023
120,1785,1.1,1655,4,0.13
120,1785,1.1,1655,5,0.222
120,1785,1.1,1655,6,0.124
120,1785,1.1,1655,7,0.105
120,1785,1.1,1655,8,0.0
120,1785,1.1,1655,9,0.003
15,95,0.7,145,1,0.0
15,95,0.7,145,2,0.0
15,95,0.7,145,3,0.0
15,95,0.7,145,4,0.0
15,95,0.7,145,5,0.0
15,95,0.7,145,6,0.0
15,95,0.7,145,7,0.0
15,95,0.7,145,8,0.0
15,95,0.7,145,9,0.0
180,1195,0.95,645,1,0.0
180,1195,0.95,645,2,0.011
180,1195,0.95,645,3,0.0
180,1195,0.95,645,4,0.008
180,1195,0.95,645,5,0.039
180,1195,0.95,645,6,0.014
180,1195,0.95,645,7,0.01
180,1195,0.95,645,8,0.0
180,1195,0.95,645,9,0.0
135,1435,1.1,765,1,0.032
135,1435,1.1,765,2,0.29600000000000004
135,1435,1.1,765,3,0.063
135,1435,1.1,765,4,0.293
135,1435,1.1,765,5,0.445
135,1435,1.1,765,6,0.28
135,1435,1.1,765,7,0.247
135,1435,1.1,765,8,0.0
135,1435,1.1,765,9,0.012
25,295,0.95,85,1,0.0
25,295,0.95,85,2,0.0
25,295,0.95,85,3,0.0
25,295,0.95,85,4,0.0
25,295,0.95,85,5,0.0
25,295,0.95,85,6,0.0
25,295,0.95,85,7,0.0
25,295,0.95,85,8,0.0
25,295,0.95,85,9,0.0
20,175,1.0,175,1,0.0
20,175,1.0,175,2,0.011
20,175,1.0,175,3,0.002
20,175,1.0,175,4,0.006999999999999999
20,175,1.0,175,5,0.012
20,175,1.0,175,6,0.003
20,175,1.0,175,7,0.006
20,175,1.0,175,8,0.0
20,175,1.0,175,9,0.0
60,775,1.0,395,1,0.0
60,775,1.0,395,2,0.002
60,775,1.0,395,3,0.0
60,775,1.0,395,4,0.002
60,775,1.0,395,5,0.004
60,775,1.0,395,6,0.002
60,775,1.0,395,7,0.002
60,775,1.0,395,8,0.0
60,775,1.0,395,9,0.0
80,1725,0.95,1645,1,0.0
80,1725,0.95,1645,2,0.0
80,1725,0.95,1645,3,0.0
80,1725,0.95,1645,4,0.0
80,1725,0.95,1645,5,0.0
80,1725,0.95,1645,6,0.0
80,1725,0.95,1645,7,0.0
80,1725,0.95,1645,8,0.0
80,1725,0.95,1645,9,0.0
110,415,1.0,1015,1,0.365
110,415,1.0,1015,2,2.696
110,415,1.0,1015,3,0.795
110,415,1.0,1015,4,2.318
110,415,1.0,1015,5,3.152
110,415,1.0,1015,6,2.174
110,415,1.0,1015,7,2.03
110,415,1.0,1015,8,0.003
110,415,1.0,1015,9,0.113
90,925,0.9,1525,1,0.0
90,925,0.9,1525,2,0.0
90,925,0.9,1525,3,0.0
90,925,0.9,1525,4,0.0
90,925,0.9,1525,5,0.0
90,925,0.9,1525,6,0.0
90,925,0.9,1525,7,0.0
90,925,0.9,1525,8,0.0
90,925,0.9,1525,9,0.0
15,125,1.1,1115,1,0.031
15,125,1.1,1115,2,0.338
15,125,1.1,1115,3,0.241
15,125,1.1,1115,4,0.305
15,125,1.1,1115,5,0.493
15,125,1.1,1115,6,0.125
15,125,1.1,1115,7,0.208
15,125,1.1,1115,8,0.005
15,125,1.1,1115,9,0.004
25,935,0.75,1165,1,0.0
25,935,0.75,1165,2,0.0
25,935,0.75,1165,3,0.0
25,935,0.75,1165,4,0.0
25,935,0.75,1165,5,0.0
25,935,0.75,1165,6,0.0
25,935,0.75,1165,7,0.0
25,935,0.75,1165,8,0.0
25,935,0.75,1165,9,0.0
105,1415,1.0,685,1,0.0
105,1415,1.0,685,2,0.002
105,1415,1.0,685,3,0.0
105,1415,1.0,685,4,0.002
105,1415,1.0,685,5,0.006
105,1415,1.0,685,6,0.002
105,1415,1.0,685,7,0.001
105,1415,1.0,685,8,0.0
105,1415,1.0,685,9,0.0
140,1905,1.0,1585,1,0.0
140,1905,1.0,1585,2,0.004
140,1905,1.0,1585,3,0.0
140,1905,1.0,1585,4,0.003
140,1905,1.0,1585,5,0.011
140,1905,1.0,1585,6,0.004
140,1905,1.0,1585,7,0.002
140,1905,1.0,1585,8,0.0
140,1905,1.0,1585,9,0.0
125,295,1.05,1435,1,7.532
125,295,1.05,1435,2,22.704
125,295,1.05,1435,3,11.748
125,295,1.05,1435,4,18.516
125,295,1.05,1435,5,22.614
125,295,1.05,1435,6,17.166
125,295,1.05,1435,7,16.348
125,295,1.05,1435,8,0.358
125,295,1.05,1435,9,3.549
75,585,1.1,1855,1,0.227
75,585,1.1,1855,2,1.5930000000000002
75,585,1.1,1855,3,0.601
75,585,1.1,1855,4,1.54
75,585,1.1,1855,5,1.999
75,585,1.1,1855,6,1.337
75,585,1.1,1855,7,1.4269999999999998
75,585,1.1,1855,8,0.006
75,585,1.1,1855,9,0.07400000000000001
60,165,1.0,955,1,1.082
60,165,1.0,955,2,7.0379999999999985
60,165,1.0,955,3,2.877
60,165,1.0,955,4,4.863
60,165,1.0,955,5,6.364
60,165,1.0,955,6,3.838
60,165,1.0,955,7,4.636
60,165,1.0,955,8,0.038
60,165,1.0,955,9,0.396
185,1555,0.95,1865,1,0.0
185,1555,0.95,1865,2,0.005
185,1555,0.95,1865,3,0.0
185,1555,0.95,1865,4,0.003
185,1555,0.95,1865,5,0.024
185,1555,0.95,1865,6,0.006999999999999999
185,1555,0.95,1865,7,0.004
185,1555,0.95,1865,8,0.0
185,1555,0.95,1865,9,0.0
130,1795,0.9,405,1,0.0
130,1795,0.9,405,2,0.0
130,1795,0.9,405,3,0.0
130,1795,0.9,405,4,0.0
130,1795,0.9,405,5,0.0
130,1795,0.9,405,6,0.0
130,1795,0.9,405,7,0.0
130,1795,0.9,405,8,0.0
130,1795,0.9,405,9,0.0
195,1885,0.95,345,1,0.0
195,1885,0.95,345,2,0.0
195,1885,0.95,345,3,0.0
195,1885,0.95,345,4,0.0
195,1885,0.95,345,5,0.0
195,1885,0.95,345,6,0.0
195,1885,0.95,345,7,0.0
195,1885,0.95,345,8,0.0
195,1885,0.95,345,9,0.0
120,1035,0.8,535,1,0.0
120,1035,0.8,535,2,0.0
120,1035,0.8,535,3,0.0
120,1035,0.8,535,4,0.0
120,1035,0.8,535,5,0.0
120,1035,0.8,535,6,0.0
120,1035,0.8,535,7,0.0
120,1035,0.8,535,8,0.0
120,1035,0.8,535,9,0.0
60,885,1.0,55,1,0.0
60,885,1.0,55,2,0.0
60,885,1.0,55,3,0.0
60,885,1.0,55,4,0.0
60,885,1.0,55,5,0.0
60,885,1.0,55,6,0.0
60,885,1.0,55,7,0.0
60,885,1.0,55,8,0.0
60,885,1.0,55,9,0.0
45,565,0.85,955,1,0.0
45,565,0.85,955,2,0.0
45,565,0.85,955,3,0.0
45,565,0.85,955,4,0.0
45,565,0.85,955,5,0.0
45,565,0.85,955,6,0.0
45,565,0.85,955,7,0.0
45,565,0.85,955,8,0.0
45,565,0.85,955,9,0.0
55,1785,0.95,1385,1,0.0
55,1785,0.95,1385,2,0.0
55,1785,0.95,1385,3,0.0
55,1785,0.95,1385,4,0.0
55,1785,0.95,1385,5,0.0
55,1785,0.95,1385,6,0.0
55,1785,0.95,1385,7,0.0
55,1785,0.95,1385,8,0.0
55,1785,0.95,1385,9,0.0
175,395,0.85,925,1,0.004
175,395,0.85,925,2,1.193
175,395,0.85,925,3,0.001
175,395,0.85,925,4,0.851
175,395,0.85,925,5,1.806
175,395,0.85,925,6,0.905
175,395,0.85,925,7,0.7879999999999999
175,395,0.85,925,8,0.0
175,395,0.85,925,9,0.0
130,1835,0.8,655,1,0.0
130,1835,0.8,655,2,0.0
130,1835,0.8,655,3,0.0
130,1835,0.8,655,4,0.0
130,1835,0.8,655,5,0.0
130,1835,0.8,655,6,0.0
130,1835,0.8,655,7,0.0
130,1835,0.8,655,8,0.0
130,1835,0.8,655,9,0.0
80,845,1.1,1655,1,0.06
80,845,1.1,1655,2,0.512
80,845,1.1,1655,3,0.16699999999999998
80,845,1.1,1655,4,0.504
80,845,1.1,1655,5,0.7040000000000001
80,845,1.1,1655,6,0.459
80,845,1.1,1655,7,0.425
80,845,1.1,1655,8,0.001
80,845,1.1,1655,9,0.017
185,1905,1.0,1145,1,0.0
185,1905,1.0,1145,2,0.012
185,1905,1.0,1145,3,0.0
185,1905,1.0,1145,4,0.01
185,1905,1.0,1145,5,0.039
185,1905,1.0,1145,6,0.015
185,1905,1.0,1145,7,0.01
185,1905,1.0,1145,8,0.0
185,1905,1.0,1145,9,0.0
150,775,0.7,1775,1,0.0
150,775,0.7,1775,2,0.0
150,775,0.7,1775,3,0.0
150,775,0.7,1775,4,0.0
150,775,0.7,1775,5,0.0
150,775,0.7,1775,6,0.0
150,775,0.7,1775,7,0.0
150,775,0.7,1775,8,0.0
150,775,0.7,1775,9,0.0
135,805,0.9,315,1,0.0
135,805,0.9,315,2,0.0
135,805,0.9,315,3,0.0
135,805,0.9,315,4,0.0
135,805,0.9,315,5,0.002
135,805,0.9,315,6,0.0
135,805,0.9,315,7,0.0
135,805,0.9,315,8,0.0
135,805,0.9,315,9,0.0
90,625,1.1,665,1,0.206
90,625,1.1,665,2,1.161
90,625,1.1,665,3,0.45
90,625,1.1,665,4,1.084
90,625,1.1,665,5,1.361
90,625,1.1,665,6,0.978
90,625,1.1,665,7,1.002
90,625,1.1,665,8,0.005
90,625,1.1,665,9,0.071
40,185,1.0,1775,1,0.142
40,185,1.0,1775,2,2.302
40,185,1.0,1775,3,0.642
40,185,1.0,1775,4,1.487
40,185,1.0,1775,5,2.299
40,185,1.0,1775,6,1.123
40,185,1.0,1775,7,1.591
40,185,1.0,1775,8,0.003
40,185,1.0,1775,9,0.039
135,435,0.7,1475,1,0.0
135,435,0.7,1475,2,0.0
135,435,0.7,1475,3,0.0
135,435,0.7,1475,4,0.0
135,435,0.7,1475,5,0.0
135,435,0.7,1475,6,0.0
135,435,0.7,1475,7,0.0
135,435,0.7,1475,8,0.0
135,435,0.7,1475,9,0.0
40,485,0.95,895,1,0.0
40,485,0.95,895,2,0.0
40,485,0.95,895,3,0.0
40,485,0.95,895,4,0.0
40,485,0.95,895,5,0.001
40,485,0.95,895,6,0.0
40,485,0.95,895,7,0.0
40,485,0.95,895,8,0.0
40,485,0.95,895,9,0.0
10,1245,1.1,1815,1,0.0
10,1245,1.1,1815,2,0.0
10,1245,1.1,1815,3,0.0
10,1245,1.1,1815,4,0.0
10,1245,1.1,1815,5,0.0
10,1245,1.1,1815,6,0.0
10,1245,1.1,1815,7,0.0
10,1245,1.1,1815,8,0.0
10,1245,1.1,1815,9,0.0
95,1495,0.9,475,1,0.0
95,1495,0.9,475,2,0.0
95,1495,0.9,475,3,0.0
95,1495,0.9,475,4,0.0
95,1495,0.9,475,5,0.0
95,1495,0.9,475,6,0.0
95,1495,0.9,475,7,0.0
95,1495,0.9,475,8,0.0
95,1495,0.9,475,9,0.0
155,1535,0.85,105,1,0.0
155,1535,0.85,105,2,0.0
155,1535,0.85,105,3,0.0
155,1535,0.85,105,4,0.0
155,1535,0.85,105,5,0.0
155,1535,0.85,105,6,0.0
155,1535,0.85,105,7,0.0
155,1535,0.85,105,8,0.0
155,1535,0.85,105,9,0.0
115,595,1.0,165,1,0.009000000000000001
115,595,1.0,165,2,0.128
115,595,1.0,165,3,0.023
115,595,1.0,165,4,0.115
115,595,1.0,165,5,0.17600000000000002
115,595,1.0,165,6,0.101
115,595,1.0,165,7,0.106
115,595,1.0,165,8,0.0
115,595,1.0,165,9,0.002
60,775,1.05,975,1,0.002
60,775,1.05,975,2,0.043
60,775,1.05,975,3,0.009000000000000001
60,775,1.05,975,4,0.044
60,775,1.05,975,5,0.067
60,775,1.05,975,6,0.037000000000000005
60,775,1.05,975,7,0.033
60,775,1.05,975,8,0.0
60,775,1.05,975,9,0.0
130,715,0.9,375,1,0.0
130,715,0.9,375,2,0.002
130,715,0.9,375,3,0.0
130,715,0.9,375,4,0.001
130,715,0.9,375,5,0.005
130,715,0.9,375,6,0.001
130,715,0.9,375,7,0.001
130,715,0.9,375,8,0.0
130,715,0.9,375,9,0.0
25,755,1.05,1055,1,0.0
25,755,1.05,1055,2,0.001
25,755,1.05,1055,3,0.0
25,755,1.05,1055,4,0.0
25,755,1.05,1055,5,0.001
25,755,1.05,1055,6,0.0
25,755,1.05,1055,7,0.0
25,755,1.05,1055,8,0.0
25,755,1.05,1055,9,0.0
70,1985,0.9,855,1,0.0
70,1985,0.9,855,2,0.0
70,1985,0.9,855,3,0.0
70,1985,0.9,855,4,0.0
70,1985,0.9,855,5,0.0
70,1985,0.9,855,6,0.0
70,1985,0.9,855,7,0.0
70,1985,0.9,855,8,0.0
70,1985,0.9,855,9,0.0
200,1555,1.1,945,1,0.096
200,1555,1.1,945,2,0.894
200,1555,1.1,945,3,0.121
200,1555,1.1,945,4,0.8640000000000001
200,1555,1.1,945,5,1.421
200,1555,1.1,945,6,0.914
200,1555,1.1,945,7,0.82
200,1555,1.1,945,8,0.002
200,1555,1.1,945,9,0.036000000000000004
85,185,0.9,1295,1,0.665
85,185,0.9,1295,2,6.353
85,185,0.9,1295,3,1.916
85,185,0.9,1295,4,4.718
85,185,0.9,1295,5,6.966
85,185,0.9,1295,6,4.15
85,185,0.9,1295,7,4.13
85,185,0.9,1295,8,0.001
85,185,0.9,1295,9,0.14300000000000002
60,1085,1.1,1925,1,0.005
60,1085,1.1,1925,2,0.067
60,1085,1.1,1925,3,0.019
60,1085,1.1,1925,4,0.07200000000000001
60,1085,1.1,1925,5,0.104
60,1085,1.1,1925,6,0.061
60,1085,1.1,1925,7,0.054000000000000006
60,1085,1.1,1925,8,0.0
60,1085,1.1,1925,9,0.001
150,1305,0.7,1585,1,0.0
150,1305,0.7,1585,2,0.0
150,1305,0.7,1585,3,0.0
150,1305,0.7,1585,4,0.0
150,1305,0.7,1585,5,0.0
150,1305,0.7,1585,6,0.0
150,1305,0.7,1585,7,0.0
150,1305,0.7,1585,8,0.0
150,1305,0.7,1585,9,0.0
200,975,0.9,1595,1,0.0
200,975,0.9,1595,2,0.029
200,975,0.9,1595,3,0.0
200,975,0.9,1595,4,0.017
200,975,0.9,1595,5,0.13699999999999998
200,975,0.9,1595,6,0.041
200,975,0.9,1595,7,0.029
200,975,0.9,1595,8,0.0
200,975,0.9,1595,9,0.0
155,1645,1.05,1075,1,0.003
155,1645,1.05,1075,2,0.093
155,1645,1.05,1075,3,0.005
155,1645,1.05,1075,4,0.091
155,1645,1.05,1075,5,0.193
155,1645,1.05,1075,6,0.098
155,1645,1.05,1075,7,0.08
